product_manufacturing_country,product_price_usd,warranty_period_months,customer_review_count,customer_average_rating,material_quality_score,supplier_reliability_rating,product_age_days,market_demand_index,predicted_return_rate_percent,predicted_defect_probability_percent
USA,213.10660076180733,47.0,3469.0,4.063407058688574,2.0,1.4195827828517282,1013.0,98.0,75.87703836301439,35.049038305131184
Vietnam,263.0024721161236,29.0,3794.0,1.7549828388051942,1.0,2.2659596624207765,920.0,83.0,86.45481232725032,60.93029447209864
Vietnam,43.74859575203234,1.0,3820.0,2.52001344214959,5.0,1.166166001923139,1404.0,76.0,75.85225170994576,62.77206462436659
India,84.05627711393875,15.0,3968.0,2.5661215379207656,4.0,3.125408555467465,1439.0,8.0,62.43231802173628,48.49423661898327
Vietnam,496.85036403052186,52.0,1430.0,1.8311015087168996,3.0,0.775168481326022,224.0,6.0,100.0,76.38354354102746
Germany,436.8857469910179,45.0,4492.0,4.490492106156617,5.0,0.7535679228888874,326.0,14.0,69.37830863949871,44.297712500151796
India,75.33043547985743,23.0,4523.0,3.0595776571349385,3.0,1.2882090813099902,657.0,30.0,74.01960389421714,51.574168288908346
India,294.35160585116563,24.0,738.0,2.544240561896732,1.0,1.0686144394737336,1212.0,85.0,89.05564282541988,60.540465220606855
USA,195.82921563649816,12.0,3998.0,4.112244863488661,2.0,0.5180834661613605,808.0,62.0,52.89333223263614,48.90471398253832
Vietnam,276.43280026296065,54.0,3488.0,1.1469735460545314,2.0,3.1576652137735812,119.0,40.0,96.6446552464306,66.26116115292457
USA,240.56224484801976,8.0,4876.0,4.992875756143874,2.0,3.2788233987477042,1063.0,45.0,22.78819068222974,0.0
Vietnam,33.592973262585495,29.0,4833.0,4.843855004857459,5.0,4.670695526296331,693.0,79.0,29.115931973751138,0.0
USA,164.5559523854837,8.0,4114.0,1.3504273312946031,4.0,0.6032991684850334,396.0,17.0,89.16303446770097,83.33088591539477
USA,71.50508519378207,39.0,4819.0,4.552589188247985,1.0,0.8460867510300091,346.0,94.0,72.10500605714877,29.792900542052877
USA,249.59436522246637,6.0,4802.0,2.242726215248625,2.0,2.3337329122484403,1053.0,74.0,66.00714005990672,58.255305447924
Germany,454.58519278997625,15.0,1566.0,1.4180945432625998,5.0,2.0613678315124258,305.0,81.0,77.90445025430552,80.48598203159546
Mexico,497.8110585590765,37.0,1426.0,3.280715519731333,2.0,2.9177452166355766,1245.0,66.0,66.92372106298693,43.13106914175911
USA,472.68400355641097,31.0,2089.0,4.474082464170181,5.0,1.5801929500219345,1237.0,92.0,56.183110524004235,25.630394011508525
China,492.9915912376569,59.0,4362.0,1.6386810846593218,3.0,2.986856279408796,873.0,63.0,97.06257989618511,69.54466469343525
China,17.47069473237404,28.0,2286.0,4.880803391571355,1.0,4.427020624277931,887.0,97.0,43.46701619489208,3.1566098408928474
China,367.42901943757363,42.0,3914.0,2.1653796165351054,3.0,3.046969458885561,1243.0,85.0,79.43724890533616,47.206789955515355
Germany,143.74491698650277,50.0,3536.0,3.278092588951885,4.0,3.8361224702365613,999.0,7.0,66.27443971949653,28.604132934564927
India,434.1528093518771,39.0,3937.0,3.6611855760852072,5.0,3.4175384075132103,1431.0,16.0,58.60450359737794,35.6243697641366
USA,408.7294104057808,50.0,369.0,2.4028432100168424,4.0,4.3237049361804045,638.0,73.0,68.95097724197512,39.765424779222
China,217.6005421826475,14.0,712.0,4.511746763695884,1.0,1.096691236901557,922.0,52.0,57.78852157741565,41.86210498499898
Germany,241.89773080054718,10.0,2470.0,4.9696824636489865,4.0,1.1091207942339132,837.0,54.0,52.600302563020136,14.974109036262918
India,139.89491780634407,8.0,3561.0,2.6335906445891926,1.0,4.530054110586499,899.0,35.0,60.147617153537134,31.82494165818164
China,151.51397774794793,15.0,1366.0,1.5805822481084828,4.0,4.235028750940705,851.0,28.0,55.61741018033494,50.20164023688281
Vietnam,490.77546744663744,24.0,3916.0,4.5381556595704735,3.0,1.1303651881676904,771.0,33.0,53.53708912711794,34.06517041777791
Mexico,445.53791544838555,31.0,2721.0,3.1037763140942785,4.0,1.0665003034500802,770.0,46.0,71.08090374413533,47.89043439755692
USA,104.01579633633764,44.0,937.0,3.9606273394029503,4.0,4.25668359195505,198.0,56.0,53.799559873462606,13.122310442858144
Mexico,145.00709215381715,9.0,4816.0,2.4328791883433265,4.0,4.859775474362556,740.0,74.0,52.75924762141368,34.882785839929035
Mexico,63.23751660050741,9.0,4783.0,1.453298549206432,2.0,2.868256719487367,1404.0,26.0,78.15046523182552,63.529347369999726
Vietnam,494.54668366004876,29.0,1934.0,4.437122365831241,5.0,2.659438576734486,719.0,4.0,34.903527670800926,27.655712419425537
Vietnam,454.5328267599684,56.0,1310.0,2.9322668186250733,3.0,1.3033567374942425,761.0,30.0,83.09312778675087,58.42012494459076
Vietnam,280.52801362382473,19.0,4142.0,1.436256804727949,2.0,0.6448856983849722,651.0,74.0,92.79311675204585,77.1601803723471
India,349.51762093409155,40.0,4143.0,1.7494329787122425,3.0,1.746250125453762,1270.0,1.0,91.39233199162256,71.46922206265943
China,376.49400039942066,59.0,4482.0,3.9661124860889836,5.0,4.792582488694702,428.0,68.0,49.256085773120375,17.383238018685756
USA,109.86750145551022,33.0,1324.0,4.503289827770795,5.0,3.5457331839098787,,67.0,36.51765891889975,21.578756791107047
Vietnam,467.98650529226717,0.0,2083.0,2.1087124008731206,3.0,1.0227029243303853,415.0,36.0,71.37119351110958,
Germany,268.10392972359216,31.0,409.0,2.1215582583180472,2.0,0.7280459063714351,1435.0,63.0,91.82775953830058,68.36192232816238
USA,55.30125337520918,39.0,2174.0,1.4067694239511783,3.0,3.8502082470619774,353.0,11.0,85.33033009373673,39.84925031246979
USA,204.57047783849785,30.0,4659.0,2.6754762502912226,2.0,1.9940715452825712,723.0,97.0,79.29150046263938,49.50086891840502
USA,304.8068125265178,47.0,1303.0,4.565675866634905,4.0,4.90986475860493,4.0,9.0,52.58938890190987,15.384978214816536
Vietnam,182.88336381868456,53.0,3333.0,1.6573569078168187,2.0,2.683824868186543,1355.0,53.0,90.0324346853424,60.22092880074332
Vietnam,352.61016959839725,10.0,3910.0,4.116643563972062,2.0,2.0035136993149845,1050.0,32.0,47.215888929211076,38.745963417269564
China,442.20449039989785,57.0,4123.0,1.8755859678028655,5.0,1.5567392320596076,41.0,6.0,100.0,72.77283890884219
Vietnam,388.22714094724466,40.0,2092.0,1.8104583878041471,2.0,3.8647027826988913,440.0,25.0,79.00394485688747,47.68140281734003
Vietnam,324.9024298476789,56.0,2637.0,1.0597791263548615,3.0,2.5767374411037482,254.0,23.0,100.0,68.0333416039617
USA,260.95716589171593,18.0,1574.0,3.678919451105184,2.0,3.7235714545950716,734.0,22.0,44.642959560555134,28.87646494434358
China,134.68710803607752,49.0,3540.0,2.5475157600459357,3.0,3.1820885737796645,1432.0,71.0,73.02003588761846,47.77541323394718
Mexico,232.92362084874227,6.0,650.0,4.895001140237949,3.0,4.740684945153804,468.0,32.0,25.32637933981686,0.0
Vietnam,153.54692449770678,52.0,1739.0,1.2066554607790265,5.0,0.5876132089046154,734.0,71.0,100.0,87.68469180795405
Germany,467.67145673396516,28.0,802.0,1.2637497206785264,5.0,3.3535268341091538,1009.0,84.0,79.17337298043996,55.4289324200178
Vietnam,454.58246692346387,41.0,4723.0,2.1378144225044835,4.0,2.4634054682089057,1138.0,84.0,89.79462488357923,61.73201264761134
Mexico,86.35492781875399,37.0,3526.0,3.1510988835361484,1.0,4.029634281810311,772.0,2.0,52.48849084320518,30.290302059037394
USA,413.0839083851677,52.0,4886.0,3.9937258702927405,3.0,3.59905332752189,78.0,87.0,64.4631565613468,15.102336756214346
China,354.42820141031274,35.0,128.0,2.212078958332292,4.0,2.192235498290982,395.0,6.0,77.66686607604537,66.61173012669104
USA,487.8537430746963,32.0,1939.0,2.3341850607558894,3.0,2.1664945641645783,1078.0,73.0,84.45246373233255,61.281764939413605
India,237.02021861408753,35.0,4193.0,3.8773764588754265,2.0,0.6285900385552166,90.0,44.0,70.16425398800405,39.688667945252405
Vietnam,363.86544199304774,25.0,2741.0,2.479130225988455,1.0,4.960530764983763,1026.0,95.0,64.3499348768181,30.332990089381386
Germany,263.76312086290443,28.0,1137.0,3.6102380271283137,3.0,3.86840157451207,1307.0,34.0,46.41246133115264,22.71252787151946
India,44.00624337925429,28.0,3987.0,2.2567841206918304,2.0,1.1763425729723171,397.0,11.0,82.86021511800615,72.03010259204727
Vietnam,32.91472737101617,34.0,3405.0,4.966589252248964,3.0,3.0094068653842005,686.0,93.0,45.467034146111665,8.548534311112208
India,69.83460701109504,2.0,4804.0,4.6665586368031615,1.0,4.659969971503169,850.0,28.0,18.756997498515105,0.0
Mexico,155.13362128768426,45.0,2263.0,3.3466390771277026,5.0,1.1537163574021123,512.0,69.0,82.21622450297008,51.282792378968175
Vietnam,136.9654218478189,4.0,3915.0,4.843703395865514,1.0,4.417252027747024,1424.0,54.0,15.360361171837722,4.340147776753171
Germany,366.8800676658911,32.0,2881.0,3.2471467230417086,4.0,3.739763898069146,639.0,56.0,61.513914493087306,35.69001576462309
Vietnam,360.80214011184086,10.0,1406.0,4.404584132398142,4.0,1.9590539413115398,1087.0,52.0,43.92405822297266,25.82299043265259
India,485.98334412619226,5.0,2505.0,4.8104942334053025,3.0,1.335906370476868,743.0,78.0,38.905261303750315,26.788283975011108
,162.09150446677413,1.0,2188.0,4.903368903479452,2.0,3.3313369855210637,738.0,19.0,21.36126714555226,0.0
India,469.8415210524906,12.0,2782.0,4.887530946860847,2.0,2.4535273400711834,1122.0,8.0,40.50956168601974,24.383746821210444
Vietnam,310.2967957089902,0.0,1399.0,4.492068057090596,1.0,1.7745749598227003,1181.0,27.0,50.104626323531285,27.812515942948938
Vietnam,252.701268385159,26.0,3993.0,2.5797271472002876,1.0,4.268616266713441,711.0,41.0,60.59289129622394,32.25561984549694
China,337.24227512847574,39.0,1576.0,4.968359618009903,2.0,4.974416702638148,783.0,39.0,23.319145004889656,0.753348245241952
USA,354.35017127693754,41.0,1536.0,4.118130503367324,4.0,2.8874744069178484,522.0,37.0,59.35733440550661,24.53515581644433
China,94.2452241410283,14.0,3336.0,4.4051168164158305,2.0,0.8990738333844703,314.0,34.0,56.83390992279188,24.42195573726126
USA,378.34059673227614,34.0,1144.0,4.197949393559382,2.0,1.1075775828334666,1145.0,91.0,65.51664435749579,43.09834323638697
Germany,365.3346545888185,29.0,4183.0,3.2917804685129934,3.0,4.074070746235465,1419.0,79.0,61.77792381388994,24.627551258230728
Vietnam,498.79081913490165,5.0,821.0,3.1647760492499284,5.0,4.728946157411927,1340.0,2.0,35.19119462511523,26.2195934115136
Mexico,456.854412529513,33.0,1396.0,2.6560445358988503,1.0,0.9880616482632089,42.0,38.0,84.44668749382397,64.73835738830878
Mexico,345.48351352530284,20.0,4245.0,1.5011808172057073,3.0,1.2573720410944276,264.0,88.0,85.4142142624215,78.6100569650293
India,359.05821941735985,31.0,3551.0,3.5176361477892035,1.0,4.559871078862985,129.0,67.0,48.208505852360055,13.758628619700945
China,473.53296057894676,56.0,1760.0,2.2859316560925786,2.0,2.741023080649212,584.0,21.0,84.67844756125743,53.675715279582775
China,483.9173537622457,54.0,4040.0,1.7677812357670621,1.0,4.869669453886828,1108.0,77.0,74.10192547924876,45.36571712005774
Mexico,415.21294663541244,19.0,4565.0,2.0472981210970813,4.0,2.277973133710778,685.0,18.0,67.79545687095239,64.80793984520437
USA,386.0228372985088,34.0,3426.0,2.548766265827372,3.0,1.3369135705119237,305.0,8.0,79.28052712539434,62.47854305366017
China,64.56925344879664,8.0,4440.0,1.0312953906211342,1.0,1.0193071058877754,1431.0,76.0,91.40608297543342,78.51765833052103
USA,416.85787382551155,51.0,1634.0,2.396744697152689,1.0,2.900395505303234,388.0,44.0,80.64526714502546,66.94172739245091
USA,134.06588244333733,36.0,1645.0,3.5493808956015136,2.0,3.231878224526342,1007.0,87.0,57.86017157370711,29.80330214289473
USA,286.2543050494143,5.0,612.0,1.8015047314888504,4.0,2.8064701977741873,1202.0,9.0,64.88330221004922,53.325699579461485
USA,208.6325105145393,9.0,1392.0,1.8500827809614493,5.0,3.2249154088548213,1412.0,99.0,66.61368197363218,62.674805874303445
India,179.3475773122481,52.0,1743.0,1.628570572074398,4.0,3.773095343262495,680.0,10.0,81.24855613068361,61.13439736412315
India,162.02250071885942,8.0,401.0,1.9542105050404421,2.0,3.157337270363702,752.0,72.0,78.20288580916622,58.784345297431514
Mexico,429.15926952216995,32.0,4204.0,1.1054152896219787,5.0,3.9052872107473298,406.0,86.0,83.89452357402824,66.12515566542648
India,386.87669912920364,58.0,3889.0,4.913888341089847,2.0,3.1446530491028684,158.0,82.0,48.35857806234304,16.11312851460908
Germany,266.48988868026373,15.0,3612.0,1.2740894937788894,3.0,4.886473966622243,373.0,51.0,56.60920893583764,49.71741073277437
China,335.59544199358385,31.0,1936.0,3.9130072461412233,4.0,3.5268843515158106,813.0,49.0,42.33570905147323,24.414052544144127
Germany,492.4186956685644,37.0,2046.0,2.0791748011939277,1.0,3.958177500188535,951.0,16.0,72.61759250038011,51.26769037297719
India,204.7922165311921,47.0,4163.0,2.9883864008259753,1.0,2.073064464165734,1040.0,43.0,89.97402921203691,50.543587410704596
China,280.0392969446917,19.0,2126.0,2.327964151085391,1.0,1.5204462485676637,48.0,22.0,80.15072901169079,62.49628416567658
China,271.42661916149785,19.0,766.0,4.882624129999172,5.0,2.7044362411613085,975.0,69.0,39.481855334065855,6.24350042328224
USA,468.6264638243502,2.0,2691.0,2.4346978425050394,3.0,3.6671019004026317,876.0,74.0,51.63921457707068,50.39892480260289
Mexico,182.26558462932098,13.0,4273.0,2.7911506716464607,3.0,0.927964256191067,1207.0,70.0,70.80956861228711,53.06234724255219
USA,493.26482760669523,20.0,3909.0,4.9547521086304815,3.0,3.575672793149749,1416.0,32.0,41.218407246033344,13.172352486523955
USA,159.3018306508606,7.0,3396.0,1.3966369129317027,3.0,3.3061078914609165,644.0,50.0,88.8395779550936,54.30463829184865
Germany,63.36444730877574,51.0,580.0,2.1825919842295662,4.0,4.104954297114648,945.0,38.0,78.45914872198694,45.69306932774854
India,103.77303716860747,54.0,2617.0,2.5416865681347516,5.0,4.835943117663933,1104.0,34.0,71.94136161068194,36.73924866423121
Germany,218.84845751346688,45.0,4876.0,2.7988433272134086,4.0,2.6301694733911676,1138.0,13.0,75.71236372465239,44.86891229609668
India,328.3804154182912,23.0,2907.0,4.829437920241198,4.0,0.6456791804704345,273.0,80.0,52.64570560455257,38.05500914108132
Germany,263.24435781176953,46.0,134.0,2.5271527683613013,3.0,3.8419317252784655,127.0,32.0,73.60752045146452,52.56113356101821
China,194.3763065214778,20.0,2104.0,2.126169518764099,3.0,0.9020888121911725,74.0,84.0,86.98500475000205,73.82200475752254
India,285.3963001963201,41.0,3720.0,2.2570899672788958,1.0,1.68539390083439,1125.0,92.0,81.65924056359044,62.22455528293895
India,421.0150753941874,31.0,2841.0,1.5052304183926384,3.0,3.3398202819588105,79.0,9.0,88.36336633456737,61.523481210610335
Germany,421.07620354285507,16.0,1558.0,1.5629548620489833,4.0,1.4214485691281276,475.0,73.0,87.24359443242618,82.47459953161867
Vietnam,365.85166520929306,39.0,1892.0,1.9683660609349816,4.0,4.659312996539656,189.0,34.0,79.41328976630528,47.42427811951163
China,476.6997445392378,57.0,2201.0,1.6882276509693375,2.0,0.9653775217801,654.0,57.0,100.0,81.98108499707465
China,299.20028704454063,50.0,1610.0,2.350741566113096,5.0,3.231143540754906,529.0,94.0,98.29098872324099,43.67943334009427
Vietnam,13.75224245050361,3.0,2636.0,1.5606431948404618,4.0,4.162408623448873,483.0,70.0,73.67413501974069,49.078733410778945
Germany,152.55552007795725,41.0,986.0,3.262461090191743,5.0,2.923377634171989,1011.0,18.0,67.9913219468939,35.22776007872107
Germany,170.82912520014935,22.0,4367.0,4.802604533800057,3.0,0.7094575384246198,1234.0,37.0,50.89820409471034,31.54293636611855
China,278.1897778786502,56.0,1010.0,2.9923981423824477,3.0,3.477118350836034,1167.0,44.0,70.33441612411498,37.34711948487331
Germany,453.39584097986625,35.0,2655.0,2.786044909010011,1.0,4.968416330959251,1079.0,10.0,58.18570926754627,41.95164649271712
Mexico,420.6763321361161,51.0,3144.0,1.7430128098902729,5.0,4.556088215504568,311.0,11.0,84.04086881010353,54.34150766021611
Mexico,123.76476280107086,21.0,4063.0,1.889513937597084,5.0,4.137324227139755,1387.0,64.0,62.944301387703234,44.41242847044009
Vietnam,264.5012156125939,24.0,1667.0,3.4877093582643037,3.0,1.2929737651130515,570.0,6.0,65.80421196396298,44.15725024284418
India,332.9828313601912,3.0,809.0,1.4712419396648153,5.0,4.603053818182107,141.0,86.0,60.7501709736011,70.1052490791235
Mexico,493.88065490926226,9.0,1519.0,1.707922567568101,3.0,3.064927962303914,433.0,5.0,68.89281076303622,64.31938715086247
Germany,25.338381486550915,23.0,2697.0,3.341660308344876,1.0,3.6183914708670866,319.0,90.0,50.88371725411926,22.6759142702984
Vietnam,237.29988521745662,34.0,3971.0,3.940537368823689,3.0,2.5307685529295307,556.0,33.0,48.44221044276656,22.9675400587094
Mexico,494.1732404637829,49.0,3055.0,4.767513611671914,3.0,1.8580498505304792,1123.0,29.0,57.17157066110954,21.933608883158108
USA,488.83084054376656,13.0,219.0,1.7073922487272428,1.0,3.131730199391445,1388.0,86.0,82.02019094807982,59.78980985347054
Vietnam,172.0559936228383,19.0,4797.0,3.8706760238312623,2.0,2.275188820908606,378.0,8.0,52.21282634245937,28.365860104012263
China,10.008200766388025,45.0,3211.0,1.972618495979078,1.0,4.599661732350852,526.0,70.0,81.5512314960979,37.25642632882746
Mexico,297.4999466266437,51.0,3028.0,1.6411787025690638,5.0,1.440385010890003,597.0,99.0,97.64064245228826,80.37342655278609
China,434.8000368885164,54.0,4908.0,4.283910635572905,1.0,4.74308223151628,1298.0,59.0,56.981208806493434,13.972609009067046
Vietnam,168.9056398471657,13.0,993.0,2.1919810004002307,4.0,2.741454472551049,496.0,76.0,51.58668637531476,58.33128564299312
Mexico,467.79228276854735,38.0,4833.0,2.3267692951139773,1.0,0.9151542125390679,816.0,5.0,92.19141019367527,70.1662519437062
China,173.02419418451888,8.0,523.0,2.5833865919568737,3.0,3.551136061659573,474.0,36.0,54.925615504562394,41.18096176078103
,308.9986467865589,57.0,3155.0,1.1842640310558812,4.0,0.8692610352129884,1128.0,84.0,100.0,91.1993266247024
India,363.8025758590012,33.0,4259.0,4.510299185313964,2.0,4.149900162403508,1231.0,85.0,35.16135730809163,16.361547825956247
USA,179.25372460272723,19.0,1701.0,4.88445448396856,5.0,2.1643534836557956,908.0,34.0,55.74572422255887,16.658191235836345
Germany,182.58114188944722,2.0,4527.0,1.8214969214485506,5.0,3.5312071857650205,164.0,77.0,69.95358894818939,62.65817646849417
Vietnam,240.29746654504928,11.0,2990.0,1.3037406029069434,1.0,3.1937351056012635,487.0,94.0,69.1075376061196,59.113159045025874
Germany,419.25947977124173,50.0,2994.0,2.9601368848154235,4.0,1.9158963288190016,1150.0,55.0,85.63000939796397,61.579796873579184
Germany,59.41687610549194,47.0,749.0,3.6336357530298606,3.0,1.9408626009150671,1429.0,69.0,72.78852190980113,33.698905263859324
China,319.4248988454079,38.0,3757.0,2.9735169988968897,1.0,4.898559112990796,27.0,88.0,59.11892357624653,22.95490692188927
USA,341.9004853615374,11.0,1351.0,3.6102828365753785,1.0,3.1870660361560432,1024.0,54.0,61.744828773990406,27.262892234505443
Vietnam,283.35765239467696,41.0,3947.0,4.80452459148248,1.0,4.464216957347444,73.0,23.0,34.59410685220328,0.918034886173688
India,468.5608098140551,21.0,3511.0,2.3258116815255203,5.0,1.7264067216314538,1008.0,82.0,75.5834777982936,70.49027757174758
Germany,304.9754512979279,34.0,1920.0,4.55321648880341,4.0,3.7735655213942687,653.0,49.0,37.50324083050997,18.85568105210917
